date,product
2018-05-15,prod3719
2018-05-01,prod0536
2018-05-13,prod9495
2018-05-07,prod0051
2018-05-02,prod9395
2018-05-13,prod9459
2018-05-14,prod0556
2018-05-04,prod8795
2018-05-11,prod1238
2018-05-11,prod1600
2018-05-01,prod3071
2018-05-10,prod4627
2018-05-07,prod0073
2018-05-12,prod5682
2018-05-10,prod3573
2018-05-10,prod4569
2018-05-14,prod5405
2018-05-10,prod4705
2018-05-14,prod7727
2018-05-01,prod7153
2018-05-10,prod6556
2018-05-02,prod6711
2018-05-12,prod3258
2018-05-02,prod9697
2018-05-07,prod5604
2018-05-05,prod7838
2018-05-04,prod0336
2018-05-06,prod9449
2018-05-01,prod2902
2018-05-14,prod2786
2018-05-01,prod6493
2018-05-12,prod2303
2018-05-01,prod7183
2018-05-01,prod8093
2018-05-11,prod5094
2018-05-14,prod5748
2018-05-02,prod5999
2018-05-08,prod9884
2018-05-11,prod3008
2018-05-02,prod8172
2018-05-10,prod8035
2018-05-06,prod9864
2018-05-03,prod5729
2018-05-06,prod9815
2018-05-05,prod1831
2018-05-08,prod1777
2018-05-13,prod3345
2018-05-08,prod9110
2018-05-13,prod5539
2018-05-14,prod0312
2018-05-04,prod5234
2018-05-10,prod2101
2018-05-09,prod6116
2018-05-07,prod5847
2018-05-11,prod4831
2018-05-01,prod7840
2018-05-15,prod7197
2018-05-13,prod5498
2018-05-02,prod2392
2018-05-08,prod1958
2018-05-07,prod4145
2018-05-03,prod8751
2018-05-10,prod2810
2018-05-12,prod5214
2018-05-10,prod3646
2018-05-05,prod8153
2018-05-13,prod9487
2018-05-11,prod3274
2018-05-13,prod7382
2018-05-12,prod5875
2018-05-09,prod8879
2018-05-03,prod7250
2018-05-15,prod0177
2018-05-01,prod1396
2018-05-01,prod8555
2018-05-11,prod5594
2018-05-14,prod1731
2018-05-09,prod7505
2018-05-11,prod7113
2018-05-07,prod2746
2018-05-13,prod7379
2018-05-15,prod8929
2018-05-14,prod6627
2018-05-15,prod4238
2018-05-11,prod9605
2018-05-08,prod7115
2018-05-15,prod8224
2018-05-15,prod9064
2018-05-09,prod0499
2018-05-15,prod6083
2018-05-02,prod9837
2018-05-04,prod5885
2018-05-13,prod5520
2018-05-06,prod4878
2018-05-14,prod5739
2018-05-13,prod0374
2018-05-14,prod5760
2018-05-06,prod3618
2018-05-08,prod7609
2018-05-07,prod1701
2018-05-08,prod2054
2018-05-08,prod6030
2018-05-08,prod4780
2018-05-03,prod1185
2018-05-11,prod6652
2018-05-15,prod7917
2018-05-02,prod8494
2018-05-03,prod9627
2018-05-01,prod2092
2018-05-12,prod8904
2018-05-11,prod4647
2018-05-15,prod7922
2018-05-09,prod4020
2018-05-05,prod2149
2018-05-14,prod0289
2018-05-13,prod5247
2018-05-01,prod0807
2018-05-10,prod4351
2018-05-09,prod3492
2018-05-01,prod3127
2018-05-04,prod0829
2018-05-11,prod2294
2018-05-08,prod9702
2018-05-15,prod3360
2018-05-12,prod0766
2018-05-04,prod0910
2018-05-05,prod2606
2018-05-07,prod3768
2018-05-11,prod6766
2018-05-02,prod0846
2018-05-11,prod6064
2018-05-04,prod7531
2018-05-08,prod2535
2018-05-04,prod2310
2018-05-13,prod9321
2018-05-02,prod0732
2018-05-11,prod6985
2018-05-07,prod5067
2018-05-03,prod2284
2018-05-03,prod2334
2018-05-08,prod7489
2018-05-14,prod3306
2018-05-07,prod5237
2018-05-15,prod7400
2018-05-10,prod7291
2018-05-15,prod4964
2018-05-04,prod6211
2018-05-03,prod4359
2018-05-05,prod7462
2018-05-10,prod1126
2018-05-07,prod7148
2018-05-12,prod6653
2018-05-11,prod1535
2018-05-13,prod9768
2018-05-15,prod1524
2018-05-14,prod5501
2018-05-01,prod8636
2018-05-14,prod8189
2018-05-02,prod0141
2018-05-09,prod4065
2018-05-08,prod1608
2018-05-15,prod2520
2018-05-06,prod3920
2018-05-11,prod3135
2018-05-03,prod8692
2018-05-05,prod2952
2018-05-10,prod7988
2018-05-05,prod2652
2018-05-10,prod5456
2018-05-13,prod0934
2018-05-06,prod3348
2018-05-04,prod9507
2018-05-08,prod5667
2018-05-11,prod6271
2018-05-10,prod2874
2018-05-12,prod1048
2018-05-05,prod9379
2018-05-09,prod2477
2018-05-15,prod2596
2018-05-12,prod8218
2018-05-01,prod8718
2018-05-06,prod4393
2018-05-13,prod4045
2018-05-08,prod0712
2018-05-14,prod8372
2018-05-08,prod2665
2018-05-01,prod0992
2018-05-11,prod1101
2018-05-14,prod5146
2018-05-02,prod7360
2018-05-10,prod9249
2018-05-13,prod2901
2018-05-08,prod1110
2018-05-13,prod0909
2018-05-01,prod8202
2018-05-03,prod1233
2018-05-06,prod9754
2018-05-12,prod9249
2018-05-01,prod3005
2018-05-07,prod3178
2018-05-10,prod8331
2018-05-15,prod8535
2018-05-05,prod6168
2018-05-10,prod7484
2018-05-04,prod9465
2018-05-12,prod4596
2018-05-03,prod9106
2018-05-01,prod5531
2018-05-07,prod5257
2018-05-15,prod2776
2018-05-15,prod7458
2018-05-04,prod7347
2018-05-06,prod4224
2018-05-14,prod2770
2018-05-14,prod6416
2018-05-13,prod3854
2018-05-05,prod7555
2018-05-05,prod1123
2018-05-14,prod4777
2018-05-02,prod4257
2018-05-12,prod2065
2018-05-10,prod3358
2018-05-09,prod8101
2018-05-15,prod4212
2018-05-07,prod3133
2018-05-05,prod8719
2018-05-05,prod2774
2018-05-04,prod1258
2018-05-10,prod2973
2018-05-04,prod7021
2018-05-04,prod9903
2018-05-01,prod4200
2018-05-11,prod4463
2018-05-06,prod8425
2018-05-08,prod8840
2018-05-06,prod4423
2018-05-01,prod8615
2018-05-10,prod9679
2018-05-09,prod2668
2018-05-11,prod7470
2018-05-08,prod7543
2018-05-11,prod9083
2018-05-12,prod8709
2018-05-04,prod6531
2018-05-14,prod5467
2018-05-12,prod7613
2018-05-08,prod5885
2018-05-04,prod9580
2018-05-11,prod6184
2018-05-07,prod6546
2018-05-03,prod1829
2018-05-06,prod3137
2018-05-01,prod4488
2018-05-02,prod6542
2018-05-02,prod5125
2018-05-02,prod8637
2018-05-10,prod1185
2018-05-01,prod5070
2018-05-13,prod8186
2018-05-04,prod2532
2018-05-03,prod3996
2018-05-06,prod6181
2018-05-05,prod2969
2018-05-02,prod0640
2018-05-01,prod3733
2018-05-09,prod1772
2018-05-08,prod8948
2018-05-09,prod7517
2018-05-01,prod8085
2018-05-12,prod2736
2018-05-14,prod7992
2018-05-02,prod4014
2018-05-02,prod8745
2018-05-12,prod6078
2018-05-03,prod5112
2018-05-08,prod3006
2018-05-03,prod2629
2018-05-13,prod6394
2018-05-01,prod5625
2018-05-10,prod7789
2018-05-04,prod7399
2018-05-04,prod0297
2018-05-01,prod5156
2018-05-12,prod9473
2018-05-08,prod3316
2018-05-10,prod5611
2018-05-02,prod1885
2018-05-10,prod3748
2018-05-12,prod5232
2018-05-15,prod1658
2018-05-15,prod7956
2018-05-04,prod8806
2018-05-04,prod9110
2018-05-01,prod7086
2018-05-04,prod8470
2018-05-01,prod9661
2018-05-08,prod6976
2018-05-04,prod8314
2018-05-02,prod2602
2018-05-13,prod7771
2018-05-10,prod1249
2018-05-05,prod6992
2018-05-15,prod4289
2018-05-11,prod2994
2018-05-10,prod0723
2018-05-11,prod1931
2018-05-06,prod7596
2018-05-04,prod6594
2018-05-03,prod7204
2018-05-01,prod6035
2018-05-01,prod7311
2018-05-03,prod9892
2018-05-08,prod2593
2018-05-13,prod1557
2018-05-15,prod1265
2018-05-07,prod6264
2018-05-09,prod8533
2018-05-07,prod5853
2018-05-15,prod6580
2018-05-14,prod2143
2018-05-12,prod3612
2018-05-01,prod2875
2018-05-05,prod6887
2018-05-05,prod6633
2018-05-13,prod2271
2018-05-03,prod0484
2018-05-09,prod4156
2018-05-09,prod6769
2018-05-11,prod1925
2018-05-11,prod5595
2018-05-15,prod8486
2018-05-09,prod9924
2018-05-11,prod9804
2018-05-10,prod1587
2018-05-14,prod5677
2018-05-14,prod9707
2018-05-14,prod4345
2018-05-04,prod1280
2018-05-04,prod2864
2018-05-05,prod3334
2018-05-01,prod6272
2018-05-12,prod6478
2018-05-06,prod1986
2018-05-08,prod5431
2018-05-11,prod3353
2018-05-14,prod3158
2018-05-06,prod5567
2018-05-15,prod2088
2018-05-06,prod4488
2018-05-04,prod3708
2018-05-01,prod1388
2018-05-02,prod9889
2018-05-04,prod3898
2018-05-12,prod6902
2018-05-15,prod8948
2018-05-03,prod0197
2018-05-09,prod7413
2018-05-12,prod5233
2018-05-04,prod5463
2018-05-04,prod6198
2018-05-07,prod7472
2018-05-12,prod5115
2018-05-10,prod3352
2018-05-10,prod5747
2018-05-15,prod2407
2018-05-09,prod8640
2018-05-03,prod9647
2018-05-03,prod0118
2018-05-03,prod2150
2018-05-13,prod3795
2018-05-07,prod1383
2018-05-08,prod4201
2018-05-06,prod1322
2018-05-06,prod7498
2018-05-10,prod5760
2018-05-01,prod9337
2018-05-14,prod7449
2018-05-09,prod9216
2018-05-04,prod3641
2018-05-01,prod7019
2018-05-07,prod2896
2018-05-11,prod4900
2018-05-04,prod5618
2018-05-13,prod2802
2018-05-04,prod0403
2018-05-11,prod0508
2018-05-05,prod5264
2018-05-03,prod2233
2018-05-10,prod4484
2018-05-06,prod7155
2018-05-04,prod9358
2018-05-14,prod5382
2018-05-06,prod9122
2018-05-03,prod7400
2018-05-12,prod0373
2018-05-11,prod3946
2018-05-06,prod7490
2018-05-01,prod9618
2018-05-10,prod4912
2018-05-12,prod7390
2018-05-04,prod3495
2018-05-12,prod6430
2018-05-09,prod4228
2018-05-01,prod0628
2018-05-09,prod0104
2018-05-13,prod1338
2018-05-01,prod3200
2018-05-01,prod0612
2018-05-13,prod4732
2018-05-09,prod4382
2018-05-09,prod0672
2018-05-06,prod6546
2018-05-01,prod2938
2018-05-11,prod1660
2018-05-11,prod3509
2018-05-04,prod4164
2018-05-05,prod8583
2018-05-10,prod0140
2018-05-11,prod3878
2018-05-08,prod2257
2018-05-03,prod1883
2018-05-10,prod2858
2018-05-15,prod5948
2018-05-04,prod6590
2018-05-10,prod2034
2018-05-11,prod2730
2018-05-13,prod1735
2018-05-02,prod2956
2018-05-12,prod3934
2018-05-09,prod4048
2018-05-03,prod5712
2018-05-12,prod7867
2018-05-15,prod3086
2018-05-04,prod2258
2018-05-04,prod4147
2018-05-06,prod6630
2018-05-02,prod7514
2018-05-08,prod2801
2018-05-10,prod7448
2018-05-02,prod0505
2018-05-10,prod5832
2018-05-09,prod6609
2018-05-13,prod4199
2018-05-04,prod2560
2018-05-06,prod1927
2018-05-11,prod5217
2018-05-04,prod3145
2018-05-08,prod8659
2018-05-04,prod9415
2018-05-01,prod5098
2018-05-14,prod7719
2018-05-13,prod1506
2018-05-13,prod0675
2018-05-09,prod1520
2018-05-11,prod2943
2018-05-12,prod0510
2018-05-12,prod2698
2018-05-12,prod6386
2018-05-13,prod1040
2018-05-06,prod8729
2018-05-15,prod0919
2018-05-04,prod8760
2018-05-07,prod0122
2018-05-02,prod4246
2018-05-11,prod2715
2018-05-05,prod3596
2018-05-07,prod4935
2018-05-09,prod7711
2018-05-02,prod4888
2018-05-10,prod3940
2018-05-14,prod3384
2018-05-05,prod9635
2018-05-02,prod8671
2018-05-01,prod7016
2018-05-15,prod5840
2018-05-01,prod4507
2018-05-07,prod7950
2018-05-11,prod8566
2018-05-08,prod9668
2018-05-09,prod9096
2018-05-02,prod6165
2018-05-08,prod3852
2018-05-10,prod3764
2018-05-13,prod3487
2018-05-10,prod5649
2018-05-14,prod4698
2018-05-09,prod2137
2018-05-15,prod3334
2018-05-01,prod2774
2018-05-04,prod9412
2018-05-02,prod4240
2018-05-09,prod6800
2018-05-07,prod8385
2018-05-11,prod9655
2018-05-09,prod4393
2018-05-06,prod2301
2018-05-08,prod3083
2018-05-06,prod1642
2018-05-10,prod9733
2018-05-04,prod3861
2018-05-06,prod9273
2018-05-06,prod3171
2018-05-11,prod8407
2018-05-11,prod4760
2018-05-05,prod3888
2018-05-11,prod1441
2018-05-13,prod3929
2018-05-08,prod9463
2018-05-01,prod5716
2018-05-09,prod2069
2018-05-06,prod7420
2018-05-10,prod0220
2018-05-11,prod2902
2018-05-15,prod9399
2018-05-13,prod8680
2018-05-04,prod2390
2018-05-05,prod8833
2018-05-02,prod2719
2018-05-14,prod5676
2018-05-07,prod8295
2018-05-04,prod4202
2018-05-07,prod1044
2018-05-10,prod6326
2018-05-11,prod0871
2018-05-11,prod3831
2018-05-07,prod0172
2018-05-07,prod2421
2018-05-03,prod6072
2018-05-08,prod1552
2018-05-11,prod1012
2018-05-08,prod4295
2018-05-04,prod4448
2018-05-07,prod8435
2018-05-03,prod6649
2018-05-12,prod1239
2018-05-12,prod9838
2018-05-09,prod4175
2018-05-10,prod2706
2018-05-06,prod2308
2018-05-09,prod2647
2018-05-08,prod6376
2018-05-09,prod4481
2018-05-04,prod4760
2018-05-03,prod3900
2018-05-09,prod7221
2018-05-09,prod8250
2018-05-01,prod0786
2018-05-05,prod4334
2018-05-04,prod5191
2018-05-08,prod4836
2018-05-09,prod9631
2018-05-03,prod5782
2018-05-01,prod2656
2018-05-06,prod2951
2018-05-15,prod4129
2018-05-08,prod9363
2018-05-07,prod6751
2018-05-10,prod5056
2018-05-03,prod2846
2018-05-02,prod0906
2018-05-11,prod1196
2018-05-12,prod1378
2018-05-12,prod4504
2018-05-14,prod5353
2018-05-01,prod4338
2018-05-02,prod6237
2018-05-11,prod2122
2018-05-07,prod2483
2018-05-05,prod1315
2018-05-07,prod7923
2018-05-04,prod7326
2018-05-04,prod0333
2018-05-12,prod9373
2018-05-02,prod0815
2018-05-04,prod8632
2018-05-02,prod4884
2018-05-06,prod1544
2018-05-15,prod0731
2018-05-14,prod1364
2018-05-12,prod4799
2018-05-11,prod3795
2018-05-07,prod2006
2018-05-02,prod0810
2018-05-10,prod4218
2018-05-01,prod4233
2018-05-14,prod2492
2018-05-13,prod3639
2018-05-08,prod3311
2018-05-04,prod3240
2018-05-04,prod3919
2018-05-04,prod4989
2018-05-09,prod3846
2018-05-12,prod2531
2018-05-14,prod0301
2018-05-13,prod6000
2018-05-08,prod0200
2018-05-10,prod1846
2018-05-11,prod7395
2018-05-06,prod0878
2018-05-03,prod9688
2018-05-02,prod7647
2018-05-08,prod4992
2018-05-07,prod3478
2018-05-01,prod9542
2018-05-10,prod7954
2018-05-12,prod8166
2018-05-02,prod4403
2018-05-14,prod2005
2018-05-09,prod0069
2018-05-11,prod3051
2018-05-13,prod8944
2018-05-08,prod7009
2018-05-06,prod6462
2018-05-14,prod6545
2018-05-04,prod4366
2018-05-06,prod1221
2018-05-03,prod7855
2018-05-06,prod6405
2018-05-03,prod6449
2018-05-05,prod3727
2018-05-03,prod6685
2018-05-13,prod9630
2018-05-01,prod0393
2018-05-12,prod9220
2018-05-09,prod7365
2018-05-05,prod9681
2018-05-08,prod6026
2018-05-09,prod4119
2018-05-08,prod8905
2018-05-03,prod0657
2018-05-09,prod0713
2018-05-14,prod1107
2018-05-06,prod8540
2018-05-06,prod3541
2018-05-05,prod3573
2018-05-12,prod3699
2018-05-11,prod7780
2018-05-10,prod8354
2018-05-01,prod6688
2018-05-02,prod2353
2018-05-03,prod0661
2018-05-12,prod6541
2018-05-04,prod3302
2018-05-08,prod7984
2018-05-09,prod7837
2018-05-05,prod3300
2018-05-04,prod1003
2018-05-14,prod5965
2018-05-08,prod7263
2018-05-06,prod8755
2018-05-01,prod7449
2018-05-14,prod1010
2018-05-08,prod8758
2018-05-03,prod6235
2018-05-14,prod5214
2018-05-01,prod8691
2018-05-15,prod2877
2018-05-15,prod8189
2018-05-14,prod1437
2018-05-11,prod7217
2018-05-07,prod8711
2018-05-09,prod9165
2018-05-13,prod3934
2018-05-04,prod3783
2018-05-06,prod5959
2018-05-08,prod7885
2018-05-05,prod4666
2018-05-05,prod3549
2018-05-05,prod2920
2018-05-05,prod2927
2018-05-07,prod4438
2018-05-06,prod5933
2018-05-14,prod1103
2018-05-06,prod5340
2018-05-15,prod3766
2018-05-15,prod6253
2018-05-10,prod9176
2018-05-07,prod3582
2018-05-10,prod1553
2018-05-01,prod6119
2018-05-13,prod7936
2018-05-15,prod8516
2018-05-03,prod9294
2018-05-05,prod1570
2018-05-11,prod5427
2018-05-15,prod6443
2018-05-05,prod1820
2018-05-09,prod2641
2018-05-08,prod5425
2018-05-03,prod8700
2018-05-12,prod6185
2018-05-10,prod4149
2018-05-08,prod3591
2018-05-07,prod4896
2018-05-06,prod9537
2018-05-02,prod7941
2018-05-08,prod8083
2018-05-07,prod3343
2018-05-03,prod2102
2018-05-07,prod7918
2018-05-07,prod6911
2018-05-06,prod7492
2018-05-01,prod3898
2018-05-15,prod7529
2018-05-02,prod8224
2018-05-13,prod8248
2018-05-13,prod4613
2018-05-04,prod0814
2018-05-05,prod7797
2018-05-08,prod1532
2018-05-14,prod3644
2018-05-08,prod7967
2018-05-08,prod4414
2018-05-09,prod8791
2018-05-08,prod8190
2018-05-09,prod5040
2018-05-11,prod1231
2018-05-12,prod9411
2018-05-05,prod9077
2018-05-02,prod1222
2018-05-08,prod6457
2018-05-12,prod3244
2018-05-05,prod1155
2018-05-15,prod4186
2018-05-08,prod5637
2018-05-04,prod3446
2018-05-05,prod7167
2018-05-15,prod4379
2018-05-10,prod7345
2018-05-15,prod4005
2018-05-10,prod3487
2018-05-07,prod6939
2018-05-01,prod7082
2018-05-15,prod3860
2018-05-11,prod3426
2018-05-10,prod7383
2018-05-15,prod0402
2018-05-03,prod8152
2018-05-10,prod3021
2018-05-15,prod4908
2018-05-11,prod6161
2018-05-07,prod1255
2018-05-14,prod9422
2018-05-09,prod4967
2018-05-12,prod2740
